YearBuilt,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ProportionParkingGFA,ProportionElectricity(kBtu),ProportionNaturalGas(kBtu),ProportionSteamUse(kBtu),Distribution Center,Hospital,Hotel,K-12 School,Laboratory,Large Office,Medical Office,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility
39,2,34948,17.0,1223177.375,8.09,0.23,0.4508126359162184,0.9999998922234591,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,37639,73.0,6197824.5,43.21,1.15,0.265655304338585,0.9999999193265314,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,4,22840,64.0,983053.375,6.14,0.27,0.0,0.9999997872669181,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,1,21420,73.0,812371.625,9.72,0.45,0.0,0.8912338215554283,0.10876633264431747,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,1,20880,94.0,683274.0,4.76,0.23,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,3,26000,73.0,1063035.875,18.62,0.72,0.0,0.7714330431228391,0.22856707446491398,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,38675,73.0,1956121.125,43.91,1.14,0.0,0.6602591040974677,0.33974102484981833,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,4,49951,73.0,5683758.0,185.33,3.71,0.0,0.4076231398674755,0.5179618210026944,0.07441503912983018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2,25880,8.0,1956483.5,19.81,0.77,0.0,0.9300063152487185,0.06999329849753731,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3,41013,73.0,1191549.25,37.43,0.91,0.0,0.4005381094556823,0.5994618905443176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,21075,73.0,1715969.625,53.88,2.56,0.0,0.4124255808728039,0.5875745772512878,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,3,46485,83.0,1689227.75,47.03,1.01,0.0,0.49138775948089175,0.5086117550808796,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,4,56896,96.0,1507071.5,28.46,0.5,0.0,0.7111900907850192,0.28880955259393665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,2,27500,60.0,654455.1875,14.79,0.54,0.0,0.5954864484073481,0.4045133350010884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,2,36630,90.0,541943.3125,3.78,0.1,0.0,0.999999423371425,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,3,26830,73.0,2139205.25,60.93,2.27,0.0,0.5220429251542147,0.47795719392817926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,5,41920,95.0,1103594.75,7.69,0.18,0.0,1.0000002265324295,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,5,36879,92.0,1664247.375,26.94,0.73,0.0,0.7713579265727859,0.22864191083301721,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,6,29820,73.0,1624991.375,35.72,1.2,0.0,0.6678056391231186,0.332193970728746,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,2,33640,70.0,1144343.125,7.52,0.22,0.0,1.000000231795747,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,4,43484,18.0,1567040.75,10.92,0.25,0.0,1.0000001595363746,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,3,22480,73.0,981009.125,6.84,0.3,0.0,0.9999998725801863,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,33018,49.0,5153234.0,173.67,5.26,0.0,0.3762256999702424,0.6237741970978768,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,26510,91.0,1017753.188,11.18,0.42,0.0,0.9055129991295521,0.09448731746602723,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,1,40028,80.0,942415.1875,6.76,0.17,0.0,0.9955261889282743,0.004473612114830227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,3,44510,23.0,2250450.5,15.25,0.34,0.40952594922489327,0.9999998857430784,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,1,21624,90.0,730124.5,20.96,0.97,0.0,0.46966082309927815,0.530339926877285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,42239,83.0,2410752.0,72.69,1.72,0.0,0.41681699344729817,0.5831832395873702,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3,51360,89.0,1535481.375,30.22,0.59,0.0,0.6843343972315483,0.3156657809460124,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,21600,73.0,1514428.75,32.42,1.5,0.0,0.6945538170448762,0.30544577689386365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,3,20620,73.0,791926.875,20.78,1.01,0.0,0.5486055633644416,0.45139460386928676,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5,40552,99.0,1377497.25,53.25,1.31,0.0,0.18950060339863356,0.8104995007523346,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,31432,73.0,1439572.375,10.04,0.32,0.0,0.9999997395059765,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,2,24550,100.0,1031447.625,6.73,0.27,0.0,0.09230270371908873,0.11746872618628477,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,2,61052,80.0,2549041.25,47.78,0.78,0.0,0.7135561071844345,0.28644368157141986,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,25864,73.0,1028277.313,34.61,1.34,0.0,0.42163625951747513,0.5783634360899296,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,3,20686,73.0,1321763.125,42.71,2.06,0.0,0.38448568286316237,0.6155143171368377,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,3,22124,82.0,652060.0,4.45,0.2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,3,27487,82.0,1753311.875,65.95,2.4,0.0,0.25465334497644604,0.7453467334177953,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,4,23616,55.0,1771038.0,53.65,2.27,0.0,0.44911730582863857,0.5508825432434794,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,3,33448,78.0,1073833.25,6.96,0.21,0.0,0.9999994993158151,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,2,29508,73.0,2506557.5,81.24,2.75,0.2412904974922055,0.3571125801534979,0.6428874198465021,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,74840,48.0,8485438.0,249.46,3.33,0.0,0.49719341357887736,0.5028065259506369,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,3,20992,73.0,2879554.5,104.74,4.99,0.0,0.23324769882529509,0.7667523011747049,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,2,22344,40.0,1663727.125,55.23,2.47,0.0,0.3648937251442314,0.6351064390489471,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,31900,73.0,2737986.0,96.2,3.02,0.0,0.30562953651514535,0.6943704634848546,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,2,29417,73.0,1816709.0,56.25,1.91,0.0,0.4038911622605039,0.5961087611219053,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,3,49299,73.0,4821852.0,9.23,0.19,0.0,0.2798805415778292,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,31841,73.0,13584036.0,404.21,12.69,0.0,0.4844015946335373,0.5155984053664627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,2,21036,73.0,2830649.5,78.36,3.73,0.0,0.530343556198956,0.4696562610399145,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,32928,9.0,5652231.0,39.4,1.2,0.0,0.9999998230787099,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2,54943,94.0,2498122.25,83.76,1.52,0.0,0.3088243532696689,0.6911759946951602,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,44476,33.0,1529218.125,29.7,0.67,0.0,0.6805716309345559,0.31942800360056006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,1,35017,66.0,1394293.5,27.06,0.77,0.0,0.6982950983038981,0.3017047087182197,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,3,29084,66.0,1741865.25,60.83,2.09,0.0,0.34343979922188295,0.6565604304873457,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,2,22952,98.0,545136.5,19.28,0.84,0.0,0.263196872202688,0.7368037917491239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,21040,43.0,657383.1875,19.14,0.91,0.0,0.4506339322377053,0.5493658566450729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,2,28032,52.0,1539819.875,46.61,1.66,0.0,0.3864578957129286,0.6135421042870715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,1,25620,82.0,652579.875,20.46,0.8,0.0,0.34515837085572404,0.6548412884360094,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,33238,14.0,1632472.0,11.38,0.34,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,4,27800,8.0,1275996.25,38.36,1.38,0.0,0.4473058574205173,0.5526943541876732,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,706176,82.0,13473994.0,92.52,0.13,0.0,0.9999998492919018,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,33706,22.0,8992072.0,206.33,6.12,0.0,0.6363597227801636,0.3636402772198363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2,37600,73.0,2477406.25,93.55,2.49,0.0,0.2174507534586715,0.7825490163124096,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,42128,93.0,1869043.875,49.55,1.18,0.0,0.522747954946667,0.4772517525372117,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2,44753,96.0,1817756.125,61.25,1.37,0.0,0.3410452530994048,0.6589549757416988,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,33708,73.0,835610.875,19.61,0.58,0.0,0.7211861777079168,0.067084306214741,0.21173003278546756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,2,47237,73.0,5996179.5,41.7,0.88,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2,57298,91.0,1681189.25,11.06,0.19,0.0,1.0000001575906283,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,76585,18.0,14368231.0,364.27,4.76,0.5038192857609193,0.5833439761600682,0.416655880017949,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,3,26373,75.0,1172287.125,38.18,1.45,0.0,0.2929552516188983,0.7070447483811018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,75868,73.0,3605749.75,25.14,0.33,0.0,1.0000000693337079,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,2,21656,73.0,1607972.25,51.89,2.4,0.0,0.45164834156808364,0.5483515029565964,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,23040,73.0,472415.4063,2.94,0.13,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,36771,73.0,5400237.5,37.97,1.03,0.0,0.9999999082076413,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,1,24024,73.0,404484.4063,2.62,0.11,0.0,0.9999984197931686,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,1,42420,34.0,1129170.375,29.39,0.69,0.0,0.49130684194004415,0.5086929638450105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1,36982,73.0,405866.9063,6.88,0.19,0.0,0.7534386324622114,0.2465618678662542,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,23400,73.0,454896.5,3.06,0.13,0.0,1.000000213309946,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,2,30720,73.0,1915150.75,67.15,2.19,0.0,0.2864103375732685,0.7135895138881359,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1,23232,73.0,127374.0,0.89,0.04,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,1,35046,100.0,1092979.75,17.65,0.5,0.0,0.7912991924786681,0.2087006899593741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,1,25577,73.0,883072.875,14.19,0.55,0.0,0.8078581941600782,0.19214103835638516,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1,43380,89.0,412764.8125,2.82,0.07,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,3,20410,8.0,2827857.0,77.84,3.81,0.0,0.5308946743911126,0.4691052337051727,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,3,24696,87.0,624125.625,4.35,0.18,0.25510204081632654,0.9999989985990401,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,1,45174,84.0,2205570.75,68.89,1.52,0.0,0.3972945114668747,0.6027053623231025,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,24955,47.0,773357.0,21.87,0.88,0.0,0.46390926104989394,0.5360907389501061,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,34074,73.0,8652913.0,286.33,8.4,0.0,0.4228812076617325,0.5771187923382675,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,10,392552,23.0,17311366.0,423.57,1.08,0.05661670301004708,0.625225461060996,0.37477436709368317,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,76475,73.0,1913404.25,67.33,0.88,0.0,0.32463278790251715,0.6753674244641759,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,32961,86.0,1719595.125,62.94,1.91,0.0,0.28392561444994296,0.7160743855500571,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,27376,73.0,1155795.125,26.67,0.97,0.532218001168907,0.6173400831386341,0.3826598014327234,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,1,109794,87.0,3657784.25,115.34,1.05,0.0,0.3927670832288989,0.607232840933695,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,25200,73.0,1407294.875,53.02,2.1,0.0,0.22627797286680956,0.7737218259528654,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,1,44755,56.0,11943740.0,338.58,7.57,0.0,0.5141513773810578,0.48584853582197596,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,2,22320,73.0,230988.9063,4.8,0.22,0.0,0.654850157931073,0.34515028901515454,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,3,24000,73.0,952583.5,9.09,0.38,0.0,0.9398342530470715,0.0601652105203021,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,23422,65.0,2902229.0,128.07,5.47,0.0,0.12372606844439707,0.876273931555603,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,2,38879,73.0,3564727.5,28.79,0.74,0.2913655186604594,0.966018887285409,0.03398089027221682,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,5,53034,93.0,3518099.75,83.65,1.58,0.2757664894218803,0.6166112786394621,0.38338872136053787,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,23040,99.0,79967.89844,0.87,0.04,0.0,0.9138546971869492,0.08614785099296836,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,2,61880,66.0,604190.125,4.15,0.07,0.0,1.0000008390155664,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,2,27938,97.0,1002986.375,7.31,0.26,0.0,0.9969414732393989,0.0030582221063939256,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2,21600,73.0,1623657.0,11.32,0.52,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,3,27908,73.0,2182493.0,63.22,2.27,0.0,0.47552577025399995,0.524474414645789,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2,30562,69.0,1824440.125,55.73,1.82,0.0,0.4065079804044599,0.5934917884324609,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,54969,67.0,3770784.25,39.31,0.72,0.0,0.9222914567304985,0.07770847613915664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,2,36825,73.0,1892122.25,51.14,1.39,0.0,0.5195015420300954,0.4804986004141424,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,25834,73.0,2223401.5,54.02,2.09,0.0,0.5872268422089717,0.4127728567732934,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,1,37700,38.0,4195549.5,150.23,3.98,0.0,0.21593504948333836,0.784065094123535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2,27273,90.0,1436271.0,46.7,1.71,0.0,0.3468364585672413,0.6531634421175667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,97229,100.0,1056507.75,7.12,0.07,0.0,0.9999993266485507,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,25111,77.0,1060040.75,24.97,0.99,0.0,0.5839340186276785,0.4160663088194007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,2,31805,10.0,1888861.125,68.39,2.15,0.0,0.24814959428434633,0.7518504057156536,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,20811,95.0,1441620.0,43.97,2.11,0.0,0.39909780143346524,0.6009025930910085,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,22058,1.0,2235498.0,66.43,3.01,0.0,0.42656427157025256,0.5734353510398789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,22890,73.0,9844836.0,119.76,5.23,0.0,0.8916854816117913,0.10831441844604528,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,5,36000,73.0,1270850.625,43.04,1.2,0.0,0.3116871664220194,0.6883130585410023,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,28320,1.0,4403066.5,67.96,2.4,0.0,0.8034243253670897,0.1965755566080748,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,29079,78.0,930746.875,22.18,0.76,0.0,0.593189513733889,0.40681084894502867,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,3,28848,82.0,769771.8125,5.07,0.18,0.3333333333333333,0.9999993121640351,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2,20535,7.0,1964622.625,38.71,1.89,0.0,0.6941154938108861,0.3058845061891139,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2,43025,73.0,10148279.0,255.97,5.95,0.0,0.5604608187194271,0.4395390748195379,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,30800,65.0,485971.0,3.39,0.11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,3,22168,73.0,1904848.25,49.44,2.23,0.0,0.550595786420001,0.44940407347572503,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,37400,73.0,909543.1875,7.8,0.21,0.0,0.9681314428275002,0.031868895305450035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,11,268130,88.0,15033874.0,106.86,0.4,0.0,0.9969673943482756,0.0030324725522202596,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,68452,79.0,3979629.5,26.37,0.39,0.0,0.9999999339040192,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,11,273185,88.0,14709151.0,102.54,0.38,0.0,0.9999998640302218,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,97500,97.0,4314753.5,156.45,1.6,0.0,0.24370022692241822,0.7562997730775818,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5,54015,75.0,3020001.5,21.05,0.39,0.0,0.9999998344371683,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,13,42000,73.0,7762660.5,273.91,6.52,0.0,0.5580434813830005,0.11964689456795595,0.3223095278762587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,24,119701,67.0,8382140.5,58.44,0.49,0.0,0.9999998210480963,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,24697,73.0,1395016.125,29.18,1.18,0.0,0.6629763428362163,0.33702385011180375,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,57468,73.0,3778965.75,89.8,1.56,0.0,0.601916119577803,0.3980837393380983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,5,84000,73.0,12581302.0,441.94,5.26,0.0,0.3649444145512636,0.6350555854487364,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,3,103000,89.0,5390147.5,81.18,0.79,0.0,0.8137012437048403,0.1862986604109234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,1,37864,61.0,8257472.5,176.75,4.67,0.0,0.6737860492099377,0.32621382619027683,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,2,66497,84.0,9290214.0,72.02,1.08,0.0,0.983078430701381,0.016921354018325088,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,4,34010,73.0,3611326.75,24.82,0.73,0.0,0.9999999297873955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,4,45980,79.0,8573323.0,193.36,4.21,0.0,0.6464864715171298,0.3535135284828702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,3,45743,88.0,5227773.5,83.45,1.82,0.0,0.8107035718661594,0.18929623992394815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1,45000,73.0,3769240.5,137.66,3.06,0.0,0.2999985451421011,0.7000014548578989,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,6,333698,73.0,14658050.0,295.42,0.89,0.0,0.6847630960180927,0.31523690398190735,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108,4,72859,55.0,1577083.25,12.43,0.17,0.0,0.9713219332241823,0.028678150194912887,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,138705,84.0,5344758.0,124.77,0.9,0.0,0.6058107417622414,0.39418925823775863,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,21947,73.0,1658135.375,37.83,1.72,0.0,0.6236919257487098,0.3763079134381417,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,384772,69.0,16139557.0,391.7,1.02,0.0,0.5928199573321394,0.40717991114742247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
